HomeTeam;AwayTeam;FTR;Div;Aposta;odd;resultado_aposta;retorno;faixa_odd
Nott'm Forest;Millwall;D;E1;H;1.95;perdida;-100.0;(1.75, 2.0]
Rotherham;Bristol City;D;E1;H;3.75;perdida;-100.0;(3.5, 4.0]
Sheffield Weds;West Brom;D;E1;H;3.8;perdida;-100.0;(3.5, 4.0]
Birmingham;Rotherham;H;E1;H;1.64;ganha;63.99999999999999;(1.5, 1.75]
Bolton;Blackburn;A;E1;H;3.5;perdida;-100.0;(3.0, 3.5]
Leeds;Brentford;D;E1;H;2.3;perdida;-100.0;(2.25, 2.5]
Middlesbrough;Nott'm Forest;A;E1;H;1.8;perdida;-100.0;(1.75, 2.0]
Millwall;Aston Villa;H;E1;H;2.8;ganha;179.99999999999997;(2.5, 3.0]
Norwich;Stoke;A;E1;H;2.5;perdida;-100.0;(2.25, 2.5]
Preston;Wigan;H;E1;H;2.37;ganha;137.0;(2.25, 2.5]
QPR;Derby;D;E1;H;2.75;perdida;-100.0;(2.5, 3.0]
Sheffield United;Hull;H;E1;H;1.6;ganha;60.00000000000001;(1.5, 1.75]
Swansea;Ipswich;A;E1;H;1.83;perdida;-100.0;(1.75, 2.0]
West Brom;Reading;H;E1;H;1.53;ganha;53.0;(1.5, 1.75]
Bristol City;Sheffield Weds;A;E1;H;1.85;perdida;-100.0;(1.75, 2.0]
Sheffield Weds;Middlesbrough;A;E1;H;3.7;perdida;-100.0;(3.5, 4.0]
Aston Villa;Swansea;H;E1;H;1.95;ganha;95.0;(1.75, 2.0]
Blackburn;Leeds;H;E1;H;3.4;ganha;240.0;(3.0, 3.5]
Brentford;Bristol City;A;E1;H;1.8;perdida;-100.0;(1.75, 2.0]
Derby;Sheffield United;H;E1;H;2.7;ganha;170.00000000000003;(2.5, 3.0]
Hull;Preston;D;E1;H;2.7;perdida;-100.0;(2.5, 3.0]
Ipswich;QPR;A;E1;H;2.8;perdida;-100.0;(2.5, 3.0]
Nott'm Forest;Norwich;A;E1;H;2.4;perdida;-100.0;(2.25, 2.5]
Reading;Millwall;H;E1;H;2.9;ganha;190.0;(2.5, 3.0]
Rotherham;Bolton;D;E1;H;2.25;perdida;-100.0;(2.0, 2.25]
Stoke;Birmingham;A;E1;H;2.04;perdida;-100.0;(2.0, 2.25]
Wigan;West Brom;H;E1;H;3.2;ganha;220.00000000000003;(3.0, 3.5]
Birmingham;Reading;H;E1;H;1.75;ganha;75.0;(1.5, 1.75]
Middlesbrough;Rotherham;D;E1;H;1.4;perdida;-100.0;(1.25, 1.5]
Millwall;Wigan;H;E1;H;2.2;ganha;120.00000000000001;(2.0, 2.25]
Norwich;Aston Villa;H;E1;H;2.3;ganha;129.99999999999997;(2.25, 2.5]
QPR;Sheffield Weds;H;E1;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Sheffield United;Stoke;D;E1;H;1.95;perdida;-100.0;(1.75, 2.0]
Swansea;Blackburn;H;E1;H;2.3;ganha;129.99999999999997;(2.25, 2.5]
Bolton;Nott'm Forest;A;E1;H;3.6;perdida;-100.0;(3.5, 4.0]
Bristol City;Hull;H;E1;H;1.9;ganha;89.99999999999999;(1.75, 2.0]
Leeds;Ipswich;H;E1;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
Preston;Brentford;H;E1;H;3.0;ganha;200.0;(2.5, 3.0]
West Brom;Derby;A;E1;H;2.04;perdida;-100.0;(2.0, 2.25]
QPR;Aston Villa;H;E1;H;2.62;ganha;162.0;(2.5, 3.0]
Birmingham;Sheffield Weds;H;E1;H;1.85;ganha;85.00000000000001;(1.75, 2.0]
Bolton;Hull;A;E1;H;2.9;perdida;-100.0;(2.5, 3.0]
Bristol City;Stoke;A;E1;H;2.5;perdida;-100.0;(2.25, 2.5]
Leeds;Nott'm Forest;D;E1;H;1.75;perdida;-100.0;(1.5, 1.75]
Middlesbrough;Derby;D;E1;H;2.14;perdida;-100.0;(2.0, 2.25]
Millwall;Ipswich;H;E1;H;1.61;ganha;61.00000000000001;(1.5, 1.75]
Norwich;Brentford;H;E1;H;2.37;ganha;137.0;(2.25, 2.5]
Preston;Rotherham;D;E1;H;1.66;perdida;-100.0;(1.5, 1.75]
Sheffield United;Wigan;H;E1;H;1.7;ganha;70.0;(1.5, 1.75]
Swansea;Reading;H;E1;H;1.83;ganha;83.0;(1.75, 2.0]
West Brom;Blackburn;D;E1;H;1.75;perdida;-100.0;(1.5, 1.75]
Aston Villa;Bolton;H;E1;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
Blackburn;QPR;H;E1;H;2.5;ganha;150.0;(2.25, 2.5]
Brentford;Millwall;H;E1;H;1.9;ganha;89.99999999999999;(1.75, 2.0]
Derby;Birmingham;H;E1;H;2.04;ganha;104.0;(2.0, 2.25]
Hull;West Brom;H;E1;H;3.4;ganha;240.0;(3.0, 3.5]
Ipswich;Preston;D;E1;H;3.4;perdida;-100.0;(3.0, 3.5]
Nott'm Forest;Sheffield United;H;E1;H;3.1;ganha;210.0;(3.0, 3.5]
Reading;Bristol City;H;E1;H;3.5;ganha;250.0;(3.0, 3.5]
Rotherham;Swansea;H;E1;H;3.5;ganha;250.0;(3.0, 3.5]
Sheffield Weds;Norwich;A;E1;H;3.3;perdida;-100.0;(3.0, 3.5]
Stoke;Middlesbrough;D;E1;H;2.54;perdida;-100.0;(2.5, 3.0]
Wigan;Leeds;A;E1;H;3.5;perdida;-100.0;(3.0, 3.5]
Sheffield United;Sheffield Weds;D;E1;H;1.53;perdida;-100.0;(1.5, 1.75]
Birmingham;Hull;D;E1;H;2.0;perdida;-100.0;(1.75, 2.0]
Blackburn;Rotherham;D;E1;H;1.7;perdida;-100.0;(1.5, 1.75]
Bolton;Swansea;A;E1;H;4.0;perdida;-100.0;(3.5, 4.0]
Bristol City;Preston;A;E1;H;2.14;perdida;-100.0;(2.0, 2.25]
Derby;Aston Villa;A;E1;H;2.1;perdida;-100.0;(2.0, 2.25]
Middlesbrough;Wigan;H;E1;H;1.66;ganha;65.99999999999999;(1.5, 1.75]
Norwich;Millwall;H;E1;H;1.85;ganha;85.00000000000001;(1.75, 2.0]
Nott'm Forest;Stoke;D;E1;H;2.6;perdida;-100.0;(2.5, 3.0]
QPR;Brentford;H;E1;H;3.0;ganha;200.0;(2.5, 3.0]
Reading;Ipswich;D;E1;H;2.3;perdida;-100.0;(2.25, 2.5]
West Brom;Leeds;H;E1;H;2.7;ganha;170.00000000000003;(2.5, 3.0]
Ipswich;West Brom;A;E1;H;4.5;perdida;-100.0;(4.0, 4.5]
Brentford;Middlesbrough;A;E1;H;2.5;perdida;-100.0;(2.25, 2.5]
Hull;Nott'm Forest;A;E1;H;2.62;perdida;-100.0;(2.5, 3.0]
Leeds;Bristol City;H;E1;H;1.8;ganha;80.0;(1.75, 2.0]
Millwall;Bolton;D;E1;H;1.61;perdida;-100.0;(1.5, 1.75]
Preston;Blackburn;H;E1;H;2.2;ganha;120.00000000000001;(2.0, 2.25]
Rotherham;Sheffield United;D;E1;H;5.25;perdida;-100.0;(5.0, 10.0]
Sheffield Weds;Derby;A;E1;H;3.75;perdida;-100.0;(3.5, 4.0]
Stoke;QPR;D;E1;H;2.0;perdida;-100.0;(1.75, 2.0]
Swansea;Norwich;A;E1;H;2.5;perdida;-100.0;(2.25, 2.5]
Wigan;Reading;D;E1;H;1.85;perdida;-100.0;(1.75, 2.0]
Aston Villa;Birmingham;H;E1;H;1.85;ganha;85.00000000000001;(1.75, 2.0]
Brentford;Sheffield United;A;E1;H;2.54;perdida;-100.0;(2.5, 3.0]
Hull;Norwich;D;E1;H;3.6;perdida;-100.0;(3.5, 4.0]
Leeds;Reading;H;E1;H;1.4;ganha;39.99999999999999;(1.25, 1.5]
Preston;Middlesbrough;D;E1;H;3.0;perdida;-100.0;(2.5, 3.0]
Rotherham;QPR;D;E1;H;3.1;perdida;-100.0;(3.0, 3.5]
Sheffield Weds;Bolton;H;E1;H;1.95;ganha;95.0;(1.75, 2.0]
Aston Villa;Nott'm Forest;D;E1;H;1.9;perdida;-100.0;(1.75, 2.0]
Ipswich;Bristol City;A;E1;H;3.3;perdida;-100.0;(3.0, 3.5]
Millwall;Birmingham;A;E1;H;2.2;perdida;-100.0;(2.0, 2.25]
Stoke;Derby;H;E1;H;2.45;ganha;145.00000000000003;(2.25, 2.5]
Swansea;West Brom;A;E1;H;2.8;perdida;-100.0;(2.5, 3.0]
Wigan;Blackburn;H;E1;H;2.45;ganha;145.00000000000003;(2.25, 2.5]
Birmingham;Preston;H;E1;H;2.4;ganha;140.0;(2.25, 2.5]
Blackburn;Sheffield Weds;H;E1;H;1.95;ganha;95.0;(1.75, 2.0]
Bolton;Wigan;D;E1;H;3.2;perdida;-100.0;(3.0, 3.5]
Derby;Swansea;H;E1;H;1.95;ganha;95.0;(1.75, 2.0]
Middlesbrough;Aston Villa;A;E1;H;2.14;perdida;-100.0;(2.0, 2.25]
Norwich;Rotherham;H;E1;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
Nott'm Forest;Ipswich;H;E1;H;1.66;ganha;65.99999999999999;(1.5, 1.75]
QPR;Hull;A;E1;H;1.95;perdida;-100.0;(1.75, 2.0]
Reading;Stoke;D;E1;H;4.0;perdida;-100.0;(3.5, 4.0]
Sheffield United;Leeds;A;E1;H;2.35;perdida;-100.0;(2.25, 2.5]
Bristol City;Millwall;D;E1;H;2.04;perdida;-100.0;(2.0, 2.25]
West Brom;Brentford;D;E1;H;1.95;perdida;-100.0;(1.75, 2.0]
West Brom;Aston Villa;D;E1;H;2.3;perdida;-100.0;(2.25, 2.5]
Birmingham;Bristol City;A;E1;H;2.25;perdida;-100.0;(2.0, 2.25]
Brentford;Swansea;A;E1;H;2.1;perdida;-100.0;(2.0, 2.25]
Leeds;QPR;H;E1;H;1.7;ganha;70.0;(1.5, 1.75]
Middlesbrough;Blackburn;D;E1;H;1.75;perdida;-100.0;(1.5, 1.75]
Millwall;Hull;D;E1;H;2.25;perdida;-100.0;(2.0, 2.25]
Norwich;Bolton;H;E1;H;1.36;ganha;36.00000000000001;(1.25, 1.5]
Nott'm Forest;Preston;A;E1;H;2.04;perdida;-100.0;(2.0, 2.25]
Reading;Sheffield United;A;E1;H;4.75;perdida;-100.0;(4.5, 5.0]
Sheffield Weds;Rotherham;D;E1;H;2.14;perdida;-100.0;(2.0, 2.25]
Stoke;Ipswich;H;E1;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
Wigan;Derby;A;E1;H;3.4;perdida;-100.0;(3.0, 3.5]
Sheffield United;West Brom;A;E1;H;2.2;perdida;-100.0;(2.0, 2.25]
Aston Villa;Stoke;D;E1;H;2.04;perdida;-100.0;(2.0, 2.25]
Blackburn;Birmingham;D;E1;H;2.45;perdida;-100.0;(2.25, 2.5]
Bolton;Leeds;A;E1;H;5.75;perdida;-100.0;(5.0, 10.0]
Bristol City;Norwich;D;E1;H;2.9;perdida;-100.0;(2.5, 3.0]
Hull;Brentford;H;E1;H;2.8;ganha;179.99999999999997;(2.5, 3.0]
Ipswich;Wigan;H;E1;H;3.25;ganha;225.0;(3.0, 3.5]
Preston;Millwall;H;E1;H;2.2;ganha;120.00000000000001;(2.0, 2.25]
QPR;Middlesbrough;H;E1;H;3.0;ganha;200.0;(2.5, 3.0]
Rotherham;Reading;D;E1;H;2.04;perdida;-100.0;(2.0, 2.25]
Swansea;Sheffield Weds;H;E1;H;1.72;ganha;72.0;(1.5, 1.75]
Derby;Nott'm Forest;D;E1;H;2.04;perdida;-100.0;(2.0, 2.25]
Blackburn;Norwich;A;E1;H;3.1;perdida;-100.0;(3.0, 3.5]
Brentford;Bolton;H;E1;H;1.5;ganha;50.0;(1.25, 1.5]
Derby;Bristol City;D;E1;H;2.1;perdida;-100.0;(2.0, 2.25]
Hull;Swansea;H;E1;H;2.7;ganha;170.00000000000003;(2.5, 3.0]
Ipswich;Sheffield United;D;E1;H;5.25;perdida;-100.0;(5.0, 10.0]
Nott'm Forest;QPR;A;E1;H;2.1;perdida;-100.0;(2.0, 2.25]
Reading;Middlesbrough;A;E1;H;4.75;perdida;-100.0;(4.5, 5.0]
Rotherham;West Brom;A;E1;H;4.75;perdida;-100.0;(4.5, 5.0]
Sheffield Weds;Preston;H;E1;H;3.25;ganha;225.0;(3.0, 3.5]
Stoke;Millwall;H;E1;H;1.8;ganha;80.0;(1.75, 2.0]
Wigan;Birmingham;A;E1;H;2.5;perdida;-100.0;(2.25, 2.5]
Aston Villa;Leeds;A;E1;H;2.5;perdida;-100.0;(2.25, 2.5]
Birmingham;Stoke;H;E1;H;2.9;ganha;190.0;(2.5, 3.0]
Bolton;Rotherham;H;E1;H;2.62;ganha;162.0;(2.5, 3.0]
Bristol City;Brentford;D;E1;H;2.35;perdida;-100.0;(2.25, 2.5]
Leeds;Blackburn;H;E1;H;1.61;ganha;61.00000000000001;(1.5, 1.75]
Middlesbrough;Sheffield Weds;A;E1;H;1.57;perdida;-100.0;(1.5, 1.75]
Millwall;Reading;H;E1;H;1.75;ganha;75.0;(1.5, 1.75]
Norwich;Nott'm Forest;D;E1;H;1.9;perdida;-100.0;(1.75, 2.0]
Preston;Hull;A;E1;H;2.14;perdida;-100.0;(2.0, 2.25]
QPR;Ipswich;H;E1;H;1.75;ganha;75.0;(1.5, 1.75]
Sheffield United;Derby;H;E1;H;2.14;ganha;114.00000000000001;(2.0, 2.25]
Swansea;Aston Villa;A;E1;H;2.75;perdida;-100.0;(2.5, 3.0]
West Brom;Wigan;H;E1;H;1.57;ganha;57.00000000000001;(1.5, 1.75]
Birmingham;Brentford;D;E1;H;2.3;perdida;-100.0;(2.25, 2.5]
Bolton;Stoke;D;E1;H;4.75;perdida;-100.0;(4.5, 5.0]
Bristol City;Rotherham;H;E1;H;1.55;ganha;55.00000000000001;(1.5, 1.75]
Leeds;Hull;A;E1;H;1.5;perdida;-100.0;(1.25, 1.5]
Middlesbrough;Ipswich;H;E1;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
Millwall;Nott'm Forest;H;E1;H;2.5;ganha;150.0;(2.25, 2.5]
Norwich;Derby;A;E1;H;2.1;perdida;-100.0;(2.0, 2.25]
Preston;Aston Villa;D;E1;H;2.9;perdida;-100.0;(2.5, 3.0]
QPR;Reading;D;E1;H;1.6;perdida;-100.0;(1.5, 1.75]
Sheffield United;Blackburn;H;E1;H;1.6;ganha;60.00000000000001;(1.5, 1.75]
Swansea;Wigan;D;E1;H;1.9;perdida;-100.0;(1.75, 2.0]
West Brom;Sheffield Weds;D;E1;H;1.44;perdida;-100.0;(1.25, 1.5]
Aston Villa;QPR;D;E1;H;1.85;perdida;-100.0;(1.75, 2.0]
Blackburn;West Brom;H;E1;H;3.1;ganha;210.0;(3.0, 3.5]
Brentford;Norwich;D;E1;H;2.54;perdida;-100.0;(2.5, 3.0]
Derby;Middlesbrough;D;E1;H;2.37;perdida;-100.0;(2.25, 2.5]
Hull;Bolton;H;E1;H;1.66;ganha;65.99999999999999;(1.5, 1.75]
Ipswich;Millwall;A;E1;H;3.4;perdida;-100.0;(3.0, 3.5]
Nott'm Forest;Leeds;H;E1;H;3.2;ganha;220.00000000000003;(3.0, 3.5]
Reading;Swansea;A;E1;H;3.25;perdida;-100.0;(3.0, 3.5]
Rotherham;Preston;H;E1;H;3.2;ganha;220.00000000000003;(3.0, 3.5]
Sheffield Weds;Birmingham;D;E1;H;2.9;perdida;-100.0;(2.5, 3.0]
Stoke;Bristol City;A;E1;H;2.1;perdida;-100.0;(2.0, 2.25]
Wigan;Sheffield United;A;E1;H;3.6;perdida;-100.0;(3.5, 4.0]
Leeds;Derby;H;E1;H;2.05;ganha;104.99999999999999;(2.0, 2.25]
Birmingham;Middlesbrough;A;E1;H;2.8;perdida;-100.0;(2.5, 3.0]
Brentford;Stoke;H;E1;H;2.4;ganha;140.0;(2.25, 2.5]
Bristol City;Bolton;H;E1;H;1.6;ganha;60.00000000000001;(1.5, 1.75]
Hull;Sheffield Weds;H;E1;H;2.05;ganha;104.99999999999999;(2.0, 2.25]
Ipswich;Rotherham;H;E1;H;2.45;ganha;145.00000000000003;(2.25, 2.5]
Millwall;Blackburn;A;E1;H;2.15;perdida;-100.0;(2.0, 2.25]
Preston;Swansea;D;E1;H;2.5;perdida;-100.0;(2.25, 2.5]
Reading;Nott'm Forest;H;E1;H;3.5;ganha;250.0;(3.0, 3.5]
Sheffield United;QPR;H;E1;H;1.65;ganha;64.99999999999999;(1.5, 1.75]
West Brom;Norwich;D;E1;H;2.25;perdida;-100.0;(2.0, 2.25]
Wigan;Aston Villa;H;E1;H;3.3;ganha;229.99999999999997;(3.0, 3.5]
Norwich;Birmingham;H;E1;H;1.9;ganha;89.99999999999999;(1.75, 2.0]
Aston Villa;Hull;D;E1;H;2.0;perdida;-100.0;(1.75, 2.0]
Blackburn;Ipswich;H;E1;H;1.75;ganha;75.0;(1.5, 1.75]
Derby;Reading;H;E1;H;1.7;ganha;70.0;(1.5, 1.75]
Middlesbrough;Millwall;D;E1;H;1.85;perdida;-100.0;(1.75, 2.0]
Nott'm Forest;Bristol City;A;E1;H;2.5;perdida;-100.0;(2.25, 2.5]
QPR;Preston;A;E1;H;2.2;perdida;-100.0;(2.0, 2.25]
Rotherham;Brentford;A;E1;H;4.0;perdida;-100.0;(3.5, 4.0]
Sheffield Weds;Wigan;H;E1;H;2.55;ganha;154.99999999999997;(2.5, 3.0]
Stoke;Leeds;H;E1;H;3.0;ganha;200.0;(2.5, 3.0]
Swansea;Sheffield United;H;E1;H;3.0;ganha;200.0;(2.5, 3.0]
Bolton;West Brom;A;E1;H;4.75;perdida;-100.0;(4.5, 5.0]
Aston Villa;Ipswich;H;E1;H;1.5;ganha;50.0;(1.25, 1.5]
Blackburn;Hull;H;E1;H;2.3;ganha;129.99999999999997;(2.25, 2.5]
Norwich;Sheffield United;D;E1;H;2.5;perdida;-100.0;(2.25, 2.5]
Nott'm Forest;Wigan;H;E1;H;2.15;ganha;114.99999999999999;(2.0, 2.25]
Rotherham;Leeds;A;E1;H;5.75;perdida;-100.0;(5.0, 10.0]
Stoke;Preston;A;E1;H;2.0;perdida;-100.0;(1.75, 2.0]
Bolton;Reading;D;E1;H;2.8;perdida;-100.0;(2.5, 3.0]
Swansea;Birmingham;D;E1;H;2.15;perdida;-100.0;(2.0, 2.25]
Preston;Derby;D;E1;H;2.3;perdida;-100.0;(2.25, 2.5]
Birmingham;Nott'm Forest;H;E1;H;2.3;ganha;129.99999999999997;(2.25, 2.5]
Brentford;Blackburn;H;E1;H;0.0;ganha;-100.0;
Bristol City;Swansea;H;E1;H;2.35;ganha;135.0;(2.25, 2.5]
Hull;Stoke;H;E1;H;2.6;ganha;160.0;(2.5, 3.0]
Ipswich;Sheffield Weds;A;E1;H;3.1;perdida;-100.0;(3.0, 3.5]
Leeds;Norwich;A;E1;H;1.95;perdida;-100.0;(1.75, 2.0]
Millwall;Rotherham;D;E1;H;1.66;perdida;-100.0;(1.5, 1.75]
Reading;Aston Villa;D;E1;H;3.5;perdida;-100.0;(3.0, 3.5]
Sheffield United;Bolton;H;E1;H;1.28;ganha;28.000000000000004;(1.25, 1.5]
West Brom;Middlesbrough;A;E1;H;2.2;perdida;-100.0;(2.0, 2.25]
Wigan;QPR;H;E1;H;2.37;ganha;137.0;(2.25, 2.5]
Aston Villa;Sheffield United;D;E1;H;2.9;perdida;-100.0;(2.5, 3.0]
Blackburn;Bristol City;A;E1;H;2.75;perdida;-100.0;(2.5, 3.0]
Bolton;Preston;A;E1;H;4.5;perdida;-100.0;(4.0, 4.5]
Derby;Hull;H;E1;H;2.15;ganha;114.99999999999999;(2.0, 2.25]
Middlesbrough;Leeds;D;E1;H;2.87;perdida;-100.0;(2.5, 3.0]
Nott'm Forest;Brentford;H;E1;H;2.9;ganha;190.0;(2.5, 3.0]
QPR;Birmingham;A;E1;H;2.45;perdida;-100.0;(2.25, 2.5]
Rotherham;Wigan;D;E1;H;3.1;perdida;-100.0;(3.0, 3.5]
Sheffield Weds;Reading;D;E1;H;2.05;perdida;-100.0;(2.0, 2.25]
Stoke;West Brom;A;E1;H;2.55;perdida;-100.0;(2.5, 3.0]
Swansea;Millwall;H;E1;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Norwich;Ipswich;H;E1;H;1.4;ganha;39.99999999999999;(1.25, 1.5]
Birmingham;Bolton;A;E1;H;1.5;perdida;-100.0;(1.25, 1.5]
Bristol City;QPR;H;E1;H;1.85;ganha;85.00000000000001;(1.75, 2.0]
Hull;Rotherham;D;E1;H;1.75;perdida;-100.0;(1.5, 1.75]
Millwall;Sheffield Weds;D;E1;H;2.2;perdida;-100.0;(2.0, 2.25]
West Brom;Nott'm Forest;D;E1;H;1.8;perdida;-100.0;(1.75, 2.0]
Brentford;Aston Villa;H;E1;H;2.15;ganha;114.99999999999999;(2.0, 2.25]
Ipswich;Derby;D;E1;H;4.75;perdida;-100.0;(4.5, 5.0]
Leeds;Swansea;H;E1;H;1.72;ganha;72.0;(1.5, 1.75]
Preston;Norwich;H;E1;H;2.6;ganha;160.0;(2.5, 3.0]
Reading;Blackburn;H;E1;H;2.8;ganha;179.99999999999997;(2.5, 3.0]
Sheffield United;Middlesbrough;H;E1;H;2.05;ganha;104.99999999999999;(2.0, 2.25]
Wigan;Stoke;D;E1;H;2.8;perdida;-100.0;(2.5, 3.0]
Aston Villa;West Brom;A;E1;H;2.6;perdida;-100.0;(2.5, 3.0]
Bolton;Norwich;A;E1;H;5.5;perdida;-100.0;(5.0, 10.0]
Ipswich;Stoke;D;E1;H;4.2;perdida;-100.0;(4.0, 4.5]
Preston;Nott'm Forest;D;E1;H;2.0;perdida;-100.0;(1.75, 2.0]
Rotherham;Sheffield Weds;D;E1;H;2.9;perdida;-100.0;(2.5, 3.0]
Sheffield United;Reading;H;E1;H;1.45;ganha;44.99999999999999;(1.25, 1.5]
Blackburn;Middlesbrough;A;E1;H;3.0;perdida;-100.0;(2.5, 3.0]
QPR;West Brom;A;E1;H;3.2;perdida;-100.0;(3.0, 3.5]
Derby;Millwall;A;E1;H;2.05;perdida;-100.0;(2.0, 2.25]
Birmingham;Blackburn;D;E1;H;2.1;perdida;-100.0;(2.0, 2.25]
Brentford;Hull;H;E1;H;1.8;ganha;80.0;(1.75, 2.0]
Leeds;Bolton;H;E1;H;1.28;ganha;28.000000000000004;(1.25, 1.5]
Middlesbrough;QPR;H;E1;H;1.83;ganha;83.0;(1.75, 2.0]
